timestamp,memcached_cores_usage
1746543610,2
1746543612,2
1746543614,2
1746543616,2
1746543618,2
1746543620,1
1746543622,1
1746543624,1
1746543626,1
1746543628,1
1746543630,1
1746543632,1
1746543634,1
1746543636,1
1746543638,2
1746543640,2
1746543642,2
1746543644,2
1746543646,2
1746543648,2
1746543650,1
1746543652,1
1746543654,1
1746543657,1
1746543659,2
1746543661,2
1746543663,2
1746543665,2
1746543667,2
1746543669,2
1746543671,1
1746543673,1
1746543675,1
1746543677,1
1746543679,2
1746543681,2
1746543683,2
1746543685,2
1746543687,2
1746543689,2
1746543691,1
1746543693,1
1746543695,1
1746543697,1
1746543699,1
1746543701,1
1746543703,1
1746543705,1
1746543707,1
1746543709,2
1746543711,2
1746543713,2
1746543715,2
1746543717,2
1746543719,1
1746543721,1
1746543723,1
1746543725,1
1746543727,1
1746543729,1
1746543731,1
1746543733,1
1746543735,1
1746543737,2
1746543740,2
1746543742,2
1746543744,2
1746543746,2
1746543748,2
1746543750,2
1746543752,2
1746543754,2
1746543756,2
1746543758,2
1746543760,1
1746543762,1
1746543764,1
1746543766,1
1746543768,2
1746543770,2
1746543772,1
1746543774,2
1746543776,2
1746543778,1
1746543780,1
1746543782,1
1746543784,1
1746543786,1
1746543788,2
1746543790,2
1746543792,1
1746543794,2
1746543796,2
1746543798,2
1746543800,2
1746543802,2
1746543804,2
1746543807,2
1746543809,1
1746543811,1
1746543813,1
1746543815,1
1746543817,1
1746543819,2
1746543821,2
1746543823,2
1746543825,2
1746543827,2
1746543829,2
1746543831,1
1746543833,2
1746543835,2
1746543837,1
1746543839,1
1746543841,1
1746543843,1
1746543845,1
1746543847,1
1746543849,1
1746543851,1
1746543853,1
1746543855,1
1746543857,1
1746543859,2
1746543861,2
1746543863,2
1746543865,2
1746543867,2
1746543869,2
1746543871,1
1746543873,1
1746543875,1
1746543877,2
1746543880,2
1746543882,2
1746543884,2
1746543886,2
1746543888,2
1746543890,1
1746543892,1
1746543894,1
1746543896,1
1746543903,2
1746543905,2
1746543907,2
1746543909,2
1746543911,1
1746543913,2
1746543917,2
1746543919,2
1746543921,2
1746543923,2
1746543925,2
1746543932,2
1746543934,2
1746543936,2
1746543939,2
1746543941,1
1746543943,1
1746543945,1
1746543947,1
1746543949,2
1746543951,2
1746543953,2
1746543955,2
1746543957,2
1746543959,2
1746543961,1
1746543963,1
1746543965,1
1746543967,1
1746543969,2
1746543971,2
1746543973,2
1746543975,2
1746543977,1
1746543979,2
1746543981,2
1746543983,1
1746543985,2
1746543987,2
1746543990,2
1746543992,2
1746543994,2
1746543996,2
1746543998,2
1746544000,1
1746544002,2
1746544004,2
1746544006,1
1746544008,1
1746544010,1
1746544012,1
1746544015,1
1746544017,1
